"COU","Country","DESIG","Designation","DOMAIN","Domain","MEASURE","Measure","CALCULATION","Calculation method","SCOPE","Scope","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2002","2002","PC","Percentage","0","Units",,,9.8905560935,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2003","2003","PC","Percentage","0","Units",,,10.0390684895,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2004","2004","PC","Percentage","0","Units",,,10.3623501533,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2005","2005","PC","Percentage","0","Units",,,10.4847263066,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2006","2006","PC","Percentage","0","Units",,,10.6344369373,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2007","2007","PC","Percentage","0","Units",,,10.7967368654,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2008","2008","PC","Percentage","0","Units",,,10.9069001558,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2009","2009","PC","Percentage","0","Units",,,11.1173060517,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,11.4466384202,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2011","2011","PC","Percentage","0","Units",,,11.5836800801,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2012","2012","PC","Percentage","0","Units",,,11.657394342,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2013","2013","PC","Percentage","0","Units",,,11.8154465125,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2014","2014","PC","Percentage","0","Units",,,11.9856658902,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,12.0702609469,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,12.6861900637,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,13.1266185286,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,13.4059379145,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,13.6429627934,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,13.7269213579,,
"ASEAN","ASEAN","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,13.7269213579,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,1.2674331366,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,1.5170414342,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,2.0766622514,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,3.5358188188,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1985","1985","PC","Percentage","0","Units",,,4.0471271931,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,4.7397163992,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1995","1995","PC","Percentage","0","Units",,,5.6405925211,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,7.4589982495,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2001","2001","PC","Percentage","0","Units",,,7.744562112,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2002","2002","PC","Percentage","0","Units",,,8.2254600664,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2003","2003","PC","Percentage","0","Units",,,8.4653132508,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2004","2004","PC","Percentage","0","Units",,,8.6015140832,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2005","2005","PC","Percentage","0","Units",,,8.7267573785,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2006","2006","PC","Percentage","0","Units",,,8.8224184183,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2007","2007","PC","Percentage","0","Units",,,9.0317214356,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2008","2008","PC","Percentage","0","Units",,,9.2292853589,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2009","2009","PC","Percentage","0","Units",,,9.4779574349,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,9.6650568358,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2011","2011","PC","Percentage","0","Units",,,9.862972924,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2012","2012","PC","Percentage","0","Units",,,10.1462637959,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2013","2013","PC","Percentage","0","Units",,,10.4686652565,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2014","2014","PC","Percentage","0","Units",,,10.6943510878,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,10.9831646073,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,11.1211961471,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,11.2732004964,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,11.4759091655,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,11.5927674745,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,11.7669031793,,
"APEC","APEC","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,11.7669031793,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1985","1985","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","1995","1995","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2001","2001","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2002","2002","PC","Percentage","0","Units",,,0,,
"GGY","Guernsey","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","NAIVE","Total for category","COUNTRY","Country","2003","2003","PC","Percentage","0","Units",,,0,,
